,Country Code,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating color,Rating text,Votes
2166,1,1,0,0,4,3.9,5,2,272
2167,1,1,0,0,4,3.8,5,2,390
2168,1,1,0,0,4,3.9,5,2,394
2169,1,1,0,0,4,3.4,2,0,22
2170,1,0,0,0,4,3.7,5,2,45
2171,1,0,0,0,4,3.3,2,0,36
2172,1,0,0,0,4,3.5,5,2,27
2173,1,0,1,0,1,3.7,5,2,16
2174,1,1,0,0,4,3.5,5,2,13
2175,1,1,0,0,4,3.8,5,2,127
2176,1,0,0,0,2,3.1,2,0,6
2177,1,0,0,0,4,2.7,2,0,27
2178,1,0,0,0,2,2.8,2,0,23
2179,1,0,0,0,1,3.1,2,0,6
2180,1,0,1,0,1,3.3,2,0,12
2181,1,0,1,0,3,2.7,2,0,7
2182,1,0,0,0,2,2.9,2,0,13
2183,1,1,0,0,2,3.1,2,0,11
2184,1,0,0,0,2,3.1,2,0,17
2185,1,0,1,0,2,3.3,2,0,7
2186,1,0,1,0,1,3.0,2,0,10
2187,1,0,0,0,2,3.3,2,0,10
2188,1,0,0,0,1,2.9,2,0,4
2189,1,0,0,0,1,0.0,4,3,0
2190,1,0,0,0,2,0.0,4,3,0
2191,1,0,0,0,1,0.0,4,3,0
2192,1,0,0,0,2,0.0,4,3,0
2193,1,0,0,0,1,0.0,4,3,2
2194,1,0,0,0,1,0.0,4,3,0
2195,1,0,1,1,1,0.0,4,3,2
2196,1,0,1,0,1,0.0,4,3,3
2197,1,0,0,0,1,0.0,4,3,0
2198,1,0,0,0,2,0.0,4,3,2
2199,1,0,0,0,1,0.0,4,3,0
2200,1,0,0,0,2,0.0,4,3,3
2201,1,0,0,0,1,0.0,4,3,3
2202,1,0,1,0,2,0.0,4,3,2
2203,1,0,0,0,1,0.0,4,3,0
2204,1,0,0,0,1,0.0,4,3,0
2205,1,0,0,0,1,0.0,4,3,0
2206,1,0,0,0,1,0.0,4,3,0
2207,1,0,0,0,1,0.0,4,3,1
2208,1,0,0,0,1,0.0,4,3,0
2209,1,0,0,0,2,0.0,4,3,1
2210,1,0,1,0,1,0.0,4,3,1
2211,1,0,0,0,1,0.0,4,3,0
2212,1,0,0,0,1,0.0,4,3,0
2213,1,0,1,0,1,3.1,2,0,82
2214,1,0,1,0,2,3.5,5,2,302
2215,1,0,0,0,2,3.7,5,2,276
2216,1,0,0,0,1,0.0,4,3,0
2217,1,0,1,0,2,0.0,4,3,3
2218,1,0,0,0,2,2.9,2,0,7
2219,1,0,0,0,2,2.8,2,0,8
2220,1,0,0,0,1,3.1,2,0,10
2221,1,0,0,0,2,3.2,2,0,31
2222,1,0,0,0,2,2.9,2,0,5
2223,1,0,0,0,2,3.4,2,0,87
2224,1,0,0,0,1,3.0,2,0,4
2225,1,0,0,0,2,3.3,2,0,35
2226,1,0,0,0,1,3.2,2,0,25
2227,1,0,1,0,1,3.2,2,0,44
2228,1,0,0,0,2,3.3,2,0,27
2229,1,0,1,0,1,2.7,2,0,14
2230,1,0,0,0,1,2.5,2,0,11
2231,1,0,1,0,2,3.2,2,0,11
2232,1,0,1,0,2,3.9,5,2,43
2233,1,0,1,0,1,3.8,5,2,127
2234,1,0,0,0,2,3.6,5,2,60
2235,1,0,1,0,2,3.7,5,2,51
2236,1,1,0,0,2,3.6,5,2,45
2237,1,1,1,0,3,3.5,5,2,200
2238,1,1,0,0,2,3.6,5,2,76
2239,1,0,0,0,2,0.0,4,3,0
2240,1,0,0,0,1,0.0,4,3,1
2241,1,0,0,0,1,0.0,4,3,2
2242,1,0,1,0,1,2.4,3,4,49
2243,1,1,0,0,4,3.8,5,2,305
2244,1,1,0,0,4,4.0,1,5,219
2245,1,0,0,0,2,2.9,2,0,15
2246,1,0,0,0,1,2.8,2,0,5
2247,1,0,0,0,1,2.9,2,0,6
2248,1,0,1,0,1,2.7,2,0,10
2249,1,0,0,0,1,2.8,2,0,14
2250,1,0,1,0,1,2.9,2,0,13
2251,1,0,0,0,1,0.0,4,3,0
2252,1,0,0,0,1,2.9,2,0,6
2253,1,0,1,0,2,3.3,2,0,153
2254,1,0,1,0,1,3.4,2,0,151
2255,1,0,0,0,1,3.2,2,0,12
2256,1,0,1,0,1,3.0,2,0,89
2257,1,0,1,0,2,3.1,2,0,122
2258,1,0,0,0,1,2.7,2,0,83
2259,1,0,0,0,1,2.9,2,0,7
2260,1,0,0,0,2,3.1,2,0,21
2261,1,0,0,0,1,3.5,5,2,66
2262,1,0,1,0,2,3.6,5,2,69
2263,1,0,1,0,1,3.6,5,2,60
2264,1,0,1,0,2,3.6,5,2,369
2265,1,0,0,0,1,3.7,5,2,63
2266,1,0,0,0,1,0.0,4,3,2
2267,1,0,1,0,1,2.4,3,4,83
2268,1,0,1,0,1,2.2,3,4,142
2269,1,1,0,0,3,3.2,2,0,36
2270,1,0,0,0,3,4.6,0,1,394
2271,1,0,0,0,3,3.9,5,2,360
2272,1,0,0,0,2,4.7,0,1,126
2273,1,0,0,0,2,4.1,1,5,290
2274,1,0,0,0,3,4.2,1,5,110
2275,1,0,0,0,3,4.1,1,5,304
2276,1,0,0,0,3,4.4,1,5,129
2277,1,0,0,0,4,4.4,1,5,222
2278,1,0,0,0,2,4.1,1,5,124
2279,1,0,0,0,2,4.0,1,5,28
2280,1,0,0,0,4,4.9,0,1,774
2281,1,0,0,0,3,3.6,5,2,327
2282,1,0,0,0,1,3.6,5,2,142
2283,1,0,0,0,2,4.1,1,5,377
2284,1,0,0,0,2,4.2,1,5,99
2285,1,0,0,0,2,4.1,1,5,25
2286,1,0,0,0,3,4.1,1,5,179
2287,1,0,0,0,2,4.3,1,5,369
2288,1,0,0,0,3,4.0,1,5,256
2289,1,0,0,0,2,4.3,1,5,233
2290,1,0,0,0,2,4.3,1,5,96
2291,1,1,1,0,3,4.3,1,5,3374
2292,1,0,0,0,3,4.9,0,1,200
2293,1,1,1,0,3,4.7,0,1,1932
2294,1,1,0,0,3,3.8,5,2,144
2295,1,0,1,0,3,4.6,0,1,2553
2296,1,1,1,0,2,4.0,1,5,682
2297,1,1,0,0,3,4.3,1,5,860
2298,1,0,0,0,3,4.9,0,1,5434
2299,1,0,0,0,2,4.8,0,1,1023
2300,1,0,0,0,3,4.2,1,5,79
2301,1,1,0,0,3,4.2,1,5,221
2302,1,1,1,0,4,4.4,1,5,2218
2303,1,1,0,0,3,4.1,1,5,594
2304,1,1,0,0,3,4.1,1,5,1431
2305,1,0,1,0,3,4.2,1,5,1859
2306,1,0,0,0,2,4.7,0,1,344
2307,1,0,1,0,3,3.9,5,2,616
2308,1,1,0,0,3,4.1,1,5,571
2309,1,0,0,0,3,3.7,5,2,238
2310,1,0,0,0,3,4.1,1,5,100
2311,1,0,0,0,1,4.1,1,5,152
2312,1,0,0,0,4,4.1,1,5,37
2313,1,0,0,0,2,3.9,5,2,430
2314,1,0,0,0,3,4.2,1,5,304
2315,1,0,0,0,3,4.0,1,5,404
2316,1,0,0,0,3,3.8,5,2,214
2317,1,0,0,0,3,4.0,1,5,496
2318,1,0,0,0,4,3.8,5,2,209
2319,1,0,0,0,4,4.3,1,5,334
2320,1,0,0,0,2,3.1,2,0,26
2321,1,0,0,0,2,3.9,5,2,502
2322,1,0,0,0,2,3.8,5,2,69
2323,1,0,0,0,2,3.9,5,2,69
2324,1,0,0,0,4,4.0,1,5,413
2325,1,0,0,0,2,4.3,1,5,87
2326,1,0,0,0,3,4.1,1,5,181
2327,1,0,0,0,2,4.3,1,5,171
2328,1,0,0,0,3,4.0,1,5,341
2329,1,0,1,0,2,4.7,0,1,1469
2330,1,0,0,0,3,3.9,5,2,676
2331,1,0,1,0,3,4.0,1,5,582
2332,1,0,1,0,2,4.4,1,5,389
2333,1,0,1,0,3,4.4,1,5,843
2334,1,0,0,0,3,4.0,1,5,212
2335,1,0,0,0,3,4.3,1,5,1478
2336,1,0,0,0,3,3.9,5,2,67
2337,1,0,1,0,3,4.2,1,5,633
2338,1,0,0,0,3,4.0,1,5,916
2339,1,0,0,0,4,4.5,0,1,420
2340,1,0,0,0,4,4.3,1,5,308
2341,1,0,1,0,4,4.9,0,1,322
2342,1,0,1,0,2,4.2,1,5,198
2343,1,0,0,0,2,4.1,1,5,148
2344,1,0,1,0,2,4.3,1,5,798
2345,1,0,0,0,3,4.3,1,5,1121
2346,1,0,0,0,3,2.6,2,0,46
2347,1,0,1,0,3,3.9,5,2,310
2348,1,0,1,0,2,3.7,5,2,112
2349,1,0,0,0,2,3.3,2,0,148
2350,1,0,0,0,3,3.3,2,0,51
2351,1,0,0,0,2,3.9,5,2,97
2352,1,0,0,0,3,4.0,1,5,24
2353,1,0,0,0,4,4.0,1,5,54
2354,1,0,0,0,2,3.5,5,2,43
2355,1,0,0,0,1,3.6,5,2,34
2356,1,0,0,0,2,3.9,5,2,97
2357,1,0,0,0,2,4.1,1,5,87
2358,1,0,0,0,3,4.1,1,5,158
2359,1,0,0,0,1,3.9,5,2,127
2360,1,0,0,0,4,3.9,5,2,86
2361,1,0,0,0,3,3.8,5,2,97
2362,1,0,0,0,4,4.3,1,5,155
2363,1,0,0,0,2,3.4,2,0,49
2364,1,0,0,0,3,3.6,5,2,106
2365,1,0,0,0,2,4.1,1,5,171
2366,1,0,0,0,4,3.9,5,2,113
2367,1,0,0,0,4,3.7,5,2,160
2368,1,0,0,0,3,4.0,1,5,41
2369,1,0,0,0,3,4.6,0,1,289
2370,1,0,0,0,1,3.8,5,2,281
2371,1,0,1,0,2,4.4,1,5,662
2372,1,0,0,0,2,4.2,1,5,659
2373,1,0,0,0,3,4.2,1,5,394
2374,1,0,0,0,3,4.5,0,1,213
2375,1,0,0,0,2,3.7,5,2,277
2376,1,0,1,0,1,4.0,1,5,246
2377,1,0,1,0,3,3.7,5,2,145
2378,1,0,0,0,2,3.7,5,2,105
2379,1,0,0,0,1,4.0,1,5,406
2380,1,0,1,0,2,4.4,1,5,333
2381,1,0,0,0,2,4.0,1,5,160
2382,1,0,1,0,2,4.2,1,5,482
2383,1,0,0,0,2,4.3,1,5,722
2384,1,0,0,0,2,4.2,1,5,146
2385,1,0,0,0,1,3.5,5,2,348
2386,1,0,0,0,3,4.3,1,5,658
2387,1,0,0,0,2,4.3,1,5,312
2388,1,0,0,0,2,3.6,5,2,361
2389,1,0,1,0,3,4.6,0,1,945
2390,1,0,1,0,3,4.2,1,5,1103
2391,1,0,0,0,3,4.8,0,1,1424
2392,1,0,0,0,3,3.9,5,2,326
2393,1,1,1,0,3,4.4,1,5,1778
2394,1,1,0,0,3,4.2,1,5,704
2395,1,1,0,0,3,4.4,1,5,1484
2396,1,1,1,0,3,4.0,1,5,911
2397,1,0,0,0,2,4.2,1,5,2584
2398,1,1,1,0,2,4.6,0,1,1219
2399,1,1,0,0,3,3.9,5,2,1064
2400,1,0,0,0,3,4.9,0,1,1753
2401,1,0,1,0,3,3.5,5,2,4464
2402,1,0,1,0,2,4.2,1,5,5288
2403,1,0,1,0,3,4.3,1,5,7574
2404,1,0,0,0,3,4.4,1,5,2224
2405,1,0,0,0,3,4.9,0,1,5966
2406,1,1,0,0,3,3.6,5,2,1040
2407,1,1,0,0,3,4.1,1,5,1616
2408,1,1,0,0,3,4.0,1,5,1126
2409,1,0,0,0,1,4.9,0,1,1057
2410,1,0,0,0,1,4.5,0,1,144
2411,1,0,0,0,3,4.6,0,1,567
2412,1,0,0,0,2,3.5,5,2,147
2413,1,0,0,0,2,3.9,5,2,217
2414,1,0,0,0,3,3.7,5,2,514
2415,1,0,0,0,3,3.9,5,2,268
2416,1,0,0,0,2,4.3,1,5,106
2417,1,0,0,0,3,4.2,1,5,691
2418,1,0,0,0,2,4.1,1,5,165
2419,1,0,0,0,3,4.1,1,5,80
2420,1,0,0,0,3,4.3,1,5,124
2421,1,0,0,0,3,4.3,1,5,887
2422,1,0,0,0,3,4.0,1,5,79
2423,1,0,0,0,2,4.4,1,5,818
2424,1,0,0,0,2,4.1,1,5,288
2425,1,0,0,0,3,4.2,1,5,762
2426,1,0,0,0,4,4.2,1,5,149
2427,1,0,0,0,4,4.7,0,1,1069
2428,1,0,0,0,3,4.2,1,5,411
2429,1,0,0,0,2,4.0,1,5,587
2430,1,0,0,0,2,3.6,5,2,93
2431,1,0,0,0,3,3.5,5,2,17
2432,1,0,0,0,3,4.1,1,5,191
2433,1,0,0,0,1,3.9,5,2,109
2434,1,0,0,0,3,4.2,1,5,217
2435,1,0,0,0,2,3.7,5,2,153
2436,1,0,0,0,3,3.9,5,2,41
2437,1,0,0,0,3,4.1,1,5,178
2438,1,0,0,0,4,4.3,1,5,87
2439,1,0,0,0,2,3.6,5,2,86
2440,1,0,0,0,3,3.8,5,2,156
2441,1,0,0,0,3,4.4,1,5,138
2442,1,0,0,0,2,4.2,1,5,261
2443,1,0,0,0,3,4.4,1,5,325
2444,1,0,0,0,3,3.5,5,2,116
2445,1,0,0,0,3,3.9,5,2,80
2446,1,0,0,0,2,4.2,1,5,210
2447,1,0,0,0,2,4.6,0,1,196
2448,1,0,0,0,3,3.8,5,2,53
2449,1,0,0,0,3,3.9,5,2,154
2450,1,0,0,0,2,3.6,5,2,209
2451,1,0,0,0,1,3.9,5,2,196
2452,1,0,0,0,3,3.8,5,2,196
2453,1,0,0,0,2,3.7,5,2,355
2454,1,0,0,0,2,3.5,5,2,280
2455,1,0,0,0,3,3.7,5,2,104
2456,1,0,0,0,3,3.8,5,2,290
2457,1,0,0,0,2,3.6,5,2,275
2458,1,0,0,0,2,4.2,1,5,281
2459,1,0,0,0,4,3.5,5,2,183
2460,1,0,0,0,2,3.6,5,2,84
2461,1,0,0,0,3,3.9,5,2,257
2462,1,0,0,0,2,3.5,5,2,127
2463,1,0,0,0,3,3.7,5,2,260
2464,1,0,0,0,4,3.7,5,2,193
2465,1,0,0,0,3,4.1,1,5,245
2466,1,0,0,0,3,3.7,5,2,173
2467,1,0,0,0,2,3.8,5,2,328
2468,1,0,0,0,2,3.9,5,2,156
2469,1,0,0,0,2,3.7,5,2,175
2470,1,0,1,0,2,4.3,1,5,99
2471,1,0,0,0,2,4.0,1,5,5145
2472,1,0,0,0,3,4.0,1,5,156
2473,1,1,0,0,2,3.4,2,0,170
2474,1,1,1,0,3,4.7,0,1,2083
2475,1,0,0,0,3,4.2,1,5,1606
2476,1,1,1,0,3,4.1,1,5,2040
2477,1,0,0,0,3,3.8,5,2,617
2478,1,1,0,0,3,3.8,5,2,146
2479,1,0,1,0,2,3.9,5,2,2076
2480,1,0,0,0,3,4.3,1,5,1240
2481,1,0,1,0,3,4.2,1,5,3370
2482,1,1,0,0,3,3.9,5,2,317
2483,1,0,1,0,2,4.5,0,1,2662
2484,1,0,0,0,2,4.6,0,1,413
2485,1,1,0,0,3,3.9,5,2,885
2486,1,0,0,0,3,4.9,0,1,3244
2487,1,1,0,0,3,3.8,5,2,181
2488,1,0,0,0,3,4.0,1,5,536
2489,1,1,1,0,3,4.1,1,5,1295
2490,1,1,1,0,3,3.6,5,2,1515
2491,1,0,0,0,1,3.4,2,0,139
2492,1,0,0,0,3,3.7,5,2,172
2493,1,0,0,0,3,3.9,5,2,264
2494,1,0,0,0,1,4.2,1,5,392
2495,1,0,0,0,2,3.7,5,2,393
2496,1,0,0,0,2,3.5,5,2,214
2497,1,0,0,0,2,3.7,5,2,262
2498,1,0,0,0,4,3.8,5,2,162
2499,1,0,0,0,2,3.5,5,2,160
2500,1,0,0,0,4,4.0,1,5,286
2501,1,0,0,0,2,4.0,1,5,304
2502,1,0,0,0,2,3.5,5,2,127
2503,1,0,0,0,3,3.7,5,2,132
2504,1,0,0,0,4,3.3,2,0,11
2505,1,0,0,0,2,3.6,5,2,190
2506,1,0,0,0,2,3.6,5,2,140
2507,1,0,0,0,2,3.8,5,2,249
2508,1,0,0,0,2,3.7,5,2,208
2509,1,0,0,0,3,3.6,5,2,270
2510,1,0,0,0,3,3.7,5,2,183
2511,1,0,0,0,2,3.3,2,0,27
2512,1,0,0,0,1,3.8,5,2,73
2513,1,0,0,0,1,3.9,5,2,26
2514,1,0,1,0,2,4.0,1,5,103
2515,1,0,1,0,2,4.3,1,5,88
2516,1,0,1,0,2,3.7,5,2,201
2517,1,0,1,0,2,4.0,1,5,185
2518,1,0,1,0,2,4.2,1,5,164
2519,1,0,0,0,3,4.3,1,5,270
2520,1,0,0,0,2,3.9,5,2,140
2521,1,0,1,0,1,3.9,5,2,19
2522,1,0,1,0,3,4.0,1,5,284
2523,1,0,1,0,3,4.4,1,5,257
2524,1,0,0,0,2,4.5,0,1,520
2525,1,0,0,0,3,4.0,1,5,306
2526,1,0,1,0,3,4.2,1,5,275
2527,1,0,0,0,4,4.9,0,1,226
2528,1,0,1,0,2,2.2,3,4,147
2529,1,0,0,0,3,4.0,1,5,100
2530,1,0,0,0,3,3.8,5,2,45
2531,1,0,0,0,2,3.8,5,2,76
2532,1,0,0,0,4,3.6,5,2,91
2533,1,0,0,0,3,3.6,5,2,125
2534,1,0,0,0,3,3.5,5,2,140
2535,1,0,0,0,2,3.6,5,2,86
2536,1,0,0,0,4,3.8,5,2,117
2537,1,0,0,0,1,3.4,2,0,86
2538,1,0,0,0,3,3.4,2,0,162
2539,1,0,0,0,3,3.4,2,0,177
2540,1,0,0,0,3,3.3,2,0,15
2541,1,0,0,0,3,3.4,2,0,24
2542,1,0,0,0,2,3.5,5,2,80
2543,1,0,0,0,3,3.7,5,2,162
2544,1,0,0,0,3,3.5,5,2,166
2545,1,0,0,0,4,3.8,5,2,164
2546,1,0,0,0,3,3.0,2,0,25
2547,1,0,0,0,4,3.3,2,0,33
2548,1,0,0,0,2,3.5,5,2,77
2549,1,0,0,0,1,3.9,5,2,218
2550,1,0,0,0,3,3.4,2,0,71
2551,1,0,0,0,2,0.0,4,3,2
2552,1,0,1,0,1,3.2,2,0,46
2553,1,1,1,0,3,3.4,2,0,45
2554,1,0,0,0,2,2.6,2,0,11
2555,1,0,1,0,2,3.4,2,0,238
2556,1,0,0,0,1,3.1,2,0,8
2557,1,0,1,0,1,2.7,2,0,64
2558,1,0,1,0,1,2.6,2,0,113
2559,1,0,1,0,1,3.7,5,2,66
2560,1,1,1,0,3,3.5,5,2,141
2561,1,0,0,0,2,2.2,3,4,77
2562,1,1,0,0,3,4.0,1,5,40
2563,1,1,0,0,3,4.2,1,5,46
2564,1,1,1,0,3,4.2,1,5,665
2565,1,0,0,0,2,3.2,2,0,31
2566,1,1,1,0,2,3.4,2,0,32
2567,1,0,0,0,2,2.8,2,0,83
2568,1,1,1,0,3,3.7,5,2,288
2569,1,0,0,0,2,3.2,2,0,33
2570,1,1,0,0,2,3.2,2,0,26
2571,1,0,0,0,2,0.0,4,3,2
2572,1,0,0,0,2,0.0,4,3,0
2573,1,1,1,0,3,2.6,2,0,49
2574,1,0,0,0,1,3.3,2,0,13
2575,1,1,1,0,3,3.2,2,0,64
2576,1,0,0,0,1,3.4,2,0,167
2577,1,1,1,0,2,3.3,2,0,99
2578,1,0,1,0,3,2.6,2,0,125
2579,1,0,0,0,1,3.7,5,2,124
2580,1,0,1,0,2,2.2,3,4,79
2581,1,0,0,0,1,2.9,2,0,8
2582,1,0,0,0,1,3.3,2,0,20
2583,1,0,0,0,1,3.2,2,0,23
2584,1,0,0,0,1,3.4,2,0,19
2585,1,0,0,0,1,3.0,2,0,7
2586,1,0,0,0,1,2.7,2,0,11
2587,1,0,0,0,1,3.2,2,0,35
2588,1,0,1,0,2,3.0,2,0,11
2589,1,0,1,0,1,2.5,2,0,32
2590,1,0,1,0,2,3.2,2,0,10
2591,1,0,0,0,2,3.2,2,0,23
2592,1,0,0,0,1,3.1,2,0,7
2593,1,0,0,0,1,2.9,2,0,42
2594,1,0,0,0,1,3.2,2,0,21
2595,1,0,0,0,1,3.3,2,0,16
2596,1,0,1,1,2,2.5,2,0,37
2597,1,0,0,0,1,2.9,2,0,4
2598,1,0,1,0,2,2.8,2,0,7
2599,1,0,0,0,1,3.4,2,0,22
2600,1,0,1,0,2,3.9,5,2,97
2601,1,0,0,0,2,3.9,5,2,452
2602,1,0,0,0,1,3.6,5,2,14
2603,1,0,1,0,2,3.6,5,2,82
2604,1,0,0,0,1,0.0,4,3,2
2605,1,0,0,0,1,0.0,4,3,0
2606,1,0,0,0,1,0.0,4,3,0
2607,1,0,0,0,2,0.0,4,3,1
2608,1,0,1,0,2,0.0,4,3,2
2609,1,0,0,0,1,0.0,4,3,0
2610,1,0,0,0,2,0.0,4,3,1
2611,1,0,0,0,1,0.0,4,3,0
2612,1,0,1,0,2,2.4,3,4,31
2613,1,0,1,0,2,2.5,2,0,100
2614,1,0,1,0,2,3.1,2,0,230
2615,1,0,1,0,2,3.2,2,0,458
2616,1,0,0,0,2,2.6,2,0,176
2617,1,1,1,0,2,3.5,5,2,232
2618,1,1,0,0,4,3.6,5,2,27
2619,1,1,0,0,4,3.6,5,2,210
2620,1,0,0,0,2,3.9,5,2,44
2621,1,0,0,0,2,3.5,5,2,206
2622,1,0,1,0,2,3.7,5,2,185
2623,1,0,0,0,2,3.7,5,2,256
2624,1,1,1,0,3,4.2,1,5,336
2625,1,0,0,0,1,3.4,2,0,280
2626,1,1,1,0,3,4.2,1,5,2131
2627,1,0,0,0,1,2.8,2,0,13
2628,1,0,0,0,1,3.1,2,0,38
2629,1,0,0,0,1,2.8,2,0,69
2630,1,0,0,0,2,3.3,2,0,11
2631,1,0,0,0,1,3.1,2,0,6
2632,1,0,0,0,1,3.0,2,0,4
2633,1,0,0,0,2,3.4,2,0,80
2634,1,0,0,0,2,3.4,2,0,24
2635,1,0,0,0,1,3.1,2,0,13
2636,1,0,1,0,1,3.3,2,0,12
2637,1,0,0,0,2,2.9,2,0,4
2638,1,0,0,0,1,2.8,2,0,9
2639,1,0,0,0,1,3.3,2,0,18
2640,1,0,0,0,2,2.8,2,0,14
2641,1,0,0,0,1,2.8,2,0,9
2642,1,0,0,0,1,3.2,2,0,16
2643,1,0,0,0,2,3.0,2,0,5
2644,1,0,1,0,2,3.6,5,2,251
2645,1,0,1,0,1,3.5,5,2,42
2646,1,0,1,0,2,3.5,5,2,220
2647,1,0,1,0,1,3.6,5,2,34
2648,1,0,0,0,1,3.7,5,2,103
2649,1,0,0,0,1,3.7,5,2,46
2650,1,0,0,0,1,3.8,5,2,62
2651,1,0,0,0,1,3.6,5,2,42
2652,1,0,1,0,1,3.6,5,2,58
2653,1,0,1,0,3,3.9,5,2,106
2654,1,0,0,0,2,0.0,4,3,0
2655,1,0,0,0,1,0.0,4,3,1
2656,1,0,0,0,2,0.0,4,3,1
2657,1,0,0,0,1,0.0,4,3,0
2658,1,0,0,0,1,0.0,4,3,0
2659,1,0,0,0,1,0.0,4,3,0
2660,1,0,0,0,1,0.0,4,3,0
2661,1,0,0,0,2,0.0,4,3,1
2662,1,0,0,0,1,0.0,4,3,0
2663,1,0,0,0,2,0.0,4,3,0
2664,1,0,0,0,1,0.0,4,3,2
2665,1,0,0,0,2,0.0,4,3,0
2666,1,0,0,0,1,0.0,4,3,0
2667,1,0,0,0,2,0.0,4,3,0
2668,1,0,0,0,1,0.0,4,3,0
2669,1,1,0,0,3,3.0,2,0,4
2670,1,0,1,0,2,3.4,2,0,48
2671,1,0,1,0,2,3.2,2,0,51
2672,1,1,0,0,3,3.4,2,0,19
2673,1,1,0,0,4,3.6,5,2,59
2674,1,1,0,0,3,3.9,5,2,188
2675,1,0,0,0,3,4.4,1,5,77
2676,1,0,1,0,3,4.0,1,5,46
2677,1,0,0,0,3,4.1,1,5,387
2678,1,0,0,0,2,3.1,2,0,117
2679,1,0,0,0,1,3.1,2,0,7
2680,1,0,0,0,2,3.0,2,0,10
2681,1,0,0,0,1,0.0,4,3,1
2682,1,0,1,0,1,2.8,2,0,7
2683,1,0,0,0,1,2.8,2,0,23
2684,1,0,0,0,2,2.8,2,0,102
2685,1,0,0,0,2,3.4,2,0,19
2686,1,0,0,0,1,3.2,2,0,15
2687,1,0,0,0,1,3.0,2,0,10
2688,1,0,0,0,1,2.7,2,0,17
2689,1,0,1,0,1,3.4,2,0,135
2690,1,1,0,0,3,2.7,2,0,35
2691,1,0,0,0,1,3.0,2,0,5
2692,1,0,0,0,1,3.4,2,0,22
2693,1,0,0,0,1,3.2,2,0,74
2694,1,0,0,0,2,3.0,2,0,4
2695,1,0,0,0,2,3.0,2,0,7
2696,1,0,0,0,2,3.2,2,0,22
2697,1,0,0,0,1,3.1,2,0,9
2698,1,0,1,0,2,3.5,5,2,191
2699,1,0,1,0,1,3.7,5,2,199
2700,1,0,0,0,1,3.5,5,2,60
2701,1,0,0,0,1,0.0,4,3,1
2702,1,0,0,0,2,0.0,4,3,0
2703,1,0,0,0,2,0.0,4,3,0
2704,1,0,0,0,2,0.0,4,3,1
2705,1,0,0,0,1,0.0,4,3,2
2706,1,0,0,0,1,0.0,4,3,0
2707,1,0,0,0,1,0.0,4,3,1
2708,1,0,0,0,2,0.0,4,3,3
2709,1,0,0,0,1,0.0,4,3,3
2710,1,0,0,0,1,0.0,4,3,1
2711,1,0,0,0,1,0.0,4,3,0
2712,1,0,0,0,1,0.0,4,3,0
2713,1,0,1,0,1,0.0,4,3,1
2714,1,0,0,0,1,0.0,4,3,0
2715,1,0,0,0,2,0.0,4,3,0
2716,1,0,0,0,1,0.0,4,3,0
2717,1,0,0,0,1,2.4,3,4,15
2718,1,0,1,0,1,2.9,2,0,29
2719,1,0,1,0,3,3.4,2,0,35
2720,1,0,1,0,2,2.7,2,0,278
2721,1,1,0,0,3,3.3,2,0,53
2722,1,0,1,0,1,2.6,2,0,142
2723,1,0,1,0,2,2.5,2,0,41
2724,1,1,1,0,3,3.9,5,2,492
2725,1,0,0,0,1,3.5,5,2,28
2726,1,1,0,0,3,3.6,5,2,457
2727,1,1,0,0,3,3.9,5,2,173
2728,1,0,0,0,1,3.7,5,2,131
2729,1,0,0,0,1,3.9,5,2,123
2730,1,1,1,0,3,3.9,5,2,274
2731,1,0,1,0,2,3.5,5,2,87
2732,1,0,0,0,1,3.0,2,0,78
2733,1,0,0,0,2,3.1,2,0,10
2734,1,0,0,0,1,3.3,2,0,26
2735,1,0,0,0,2,3.2,2,0,101
2736,1,0,0,0,2,3.4,2,0,17
2737,1,0,0,0,2,3.3,2,0,34
2738,1,0,0,0,2,3.3,2,0,12
2739,1,0,0,0,2,3.6,5,2,34
2740,1,0,1,0,1,3.6,5,2,46
2741,1,0,0,0,2,3.5,5,2,31
2742,1,0,1,0,1,4.0,1,5,96
2743,1,0,0,0,2,3.2,2,0,70
2744,1,0,1,0,1,3.4,2,0,560
2745,1,0,0,0,1,2.9,2,0,4
2746,1,0,1,0,2,3.4,2,0,38
2747,1,0,1,0,2,2.8,2,0,11
2748,1,0,0,0,1,3.0,2,0,4
2749,1,0,1,0,2,3.3,2,0,421
2750,1,0,1,0,2,3.1,2,0,68
2751,1,0,0,0,1,3.6,5,2,85
2752,1,1,0,0,2,3.7,5,2,343
2753,1,0,0,0,1,3.8,5,2,120
2754,1,0,0,0,1,0.0,4,3,3
2755,1,0,0,0,1,0.0,4,3,2
2756,1,0,0,0,1,0.0,4,3,2
2757,1,0,0,0,1,0.0,4,3,0
2758,1,0,1,0,2,2.3,3,4,55
2759,1,0,0,0,1,3.2,2,0,49
2760,1,0,0,0,1,2.9,2,0,7
2761,1,0,0,0,2,3.3,2,0,90
2762,1,1,0,0,3,2.9,2,0,11
2763,1,0,1,0,3,3.1,2,0,161
2764,1,0,0,0,2,3.0,2,0,67
2765,1,0,1,0,1,2.8,2,0,23
2766,1,0,1,0,3,3.3,2,0,60
2767,1,0,1,0,1,3.5,5,2,239
2768,1,1,1,0,3,3.7,5,2,137
2769,1,0,1,0,2,3.7,5,2,212
